6w924c340,http://127.0.0.1:8080/fedora/rest/dev/xk/81/jk/87/xk81jk876
6w924c358,http://127.0.0.1:8080/fedora/rest/dev/3b/59/18/85/3b591885p
6w924c33q,http://127.0.0.1:8080/fedora/rest/dev/gb/19/f6/18/gb19f618f
6w924c36j,http://127.0.0.1:8080/fedora/rest/dev/sx/61/dm/68/sx61dm68v
xp68kg64d,http://127.0.0.1:8080/fedora/rest/dev/xk/81/jk/87/xk81jk876
xp68kg61k,http://127.0.0.1:8080/fedora/rest/dev/nk/32/2d/76/nk322d76k
xp68kg634,http://127.0.0.1:8080/fedora/rest/dev/xk/81/jk/87/xk81jk876
xp68kg62v,http://127.0.0.1:8080/fedora/rest/dev/bc/38/6j/68/bc386j68h
00000034t,http://127.0.0.1:8080/fedora/rest/dev/7s/75/dc/71/7s75dc71j
00000033j,http://127.0.0.1:8080/fedora/rest/dev/mg/74/qm/48/mg74qm48c
000000328,http://127.0.0.1:8080/fedora/rest/dev/ng/45/1h/90/ng451h905
000000353,http://127.0.0.1:8080/fedora/rest/dev/gf/06/g3/11/gf06g311r
8s45q911z,http://127.0.0.1:8080/fedora/rest/dev/z6/03/qx/80/z603qx80x
8s45q907c,http://127.0.0.1:8080/fedora/rest/dev/gb/19/f6/18/gb19f618f
8s45q908n,http://127.0.0.1:8080/fedora/rest/dev/9z/90/30/36/9z9030362
8s45q910p,http://127.0.0.1:8080/fedora/rest/dev/mk/61/rh/37/mk61rh373
pn89d703d,http://127.0.0.1:8080/fedora/rest/dev/gb/19/f6/18/gb19f618f
pn89d704p,http://127.0.0.1:8080/fedora/rest/dev/gb/19/f6/18/gb19f618f
pn89d7067,http://127.0.0.1:8080/fedora/rest/dev/xk/81/jk/87/xk81jk876
pn89d705z,http://127.0.0.1:8080/fedora/rest/dev/xk/81/jk/87/xk81jk876
cc08hf952,http://127.0.0.1:8080/fedora/rest/dev/gb/19/f6/18/gb19f618f
cc08hf96b,http://127.0.0.1:8080/fedora/rest/dev/mg/74/qm/48/mg74qm48c
rj430487c,http://127.0.0.1:8080/fedora/rest/dev/z6/03/qx/80/z603qx80x
rj4304863,http://127.0.0.1:8080/fedora/rest/dev/gb/19/f6/18/gb19f618f
q524jp10z,http://127.0.0.1:8080/fedora/rest/dev/gb/19/f6/18/gb19f618f
2b88qc580,http://127.0.0.1:8080/fedora/rest/dev/mg/74/qm/48/mg74qm48c
2b88qc57q,http://127.0.0.1:8080/fedora/rest/dev/gb/19/f6/18/gb19f618f
2b88qc598,http://127.0.0.1:8080/fedora/rest/dev/1z/40/kt/26/1z40kt26d
ft848q94g,http://127.0.0.1:8080/fedora/rest/dev/xk/81/jk/87/xk81jk876
ft848q961,http://127.0.0.1:8080/fedora/rest/dev/qz/20/st/01/qz20st012
pk02cb071,http://127.0.0.1:8080/fedora/rest/dev/xk/81/jk/87/xk81jk876
pk02cb06r,http://127.0.0.1:8080/fedora/rest/dev/nk/32/2d/78/nk322d784
pk02cb089,http://127.0.0.1:8080/fedora/rest/dev/jm/21/4p/59/jm214p59n
qf85nb748,http://127.0.0.1:8080/fedora/rest/dev/xk/81/jk/87/xk81jk876
qf85nb72q,http://127.0.0.1:8080/fedora/rest/dev/bc/38/6j/68/bc386j68h
qf85nb730,http://127.0.0.1:8080/fedora/rest/dev/mg/74/qm/49/mg74qm49n
qf85nb76t,http://127.0.0.1:8080/fedora/rest/dev/z6/03/qx/80/z603qx80x
qf85nb773,http://127.0.0.1:8080/fedora/rest/dev/qz/20/st/01/qz20st012
